"","Name","State","District","tehsil","village","shape_length","shape_area","longtitude","latitude","electricity","treated_water","electronics","phone","transport"
"5761","Sehajpur Kalan (66)",3,48,250,36176,0.0971704788333,0.000264913957762,76.1558895885001,30.1210768061754,95.5,93.7,30.9666666666667,81.5,63.1
"5762","Dharamgarh (68)",3,48,250,36177,0.0715948081075,0.000230764467225,76.134392742421,30.1164574691688,100,59.6,27.7,79.7,60.6
"5764","Balamgarh (60)",3,48,250,36179,0.0803855687102,0.00024644372489,76.0882887160001,30.1209716120696,99.2,58,29.1,60.5,35.3
"5766","Bhagwanpura Alias Khatriwala (95)",3,48,250,36181,0.135689513794,0.000621698765451,76.0899590140666,30.1619755774607,97.7,97.7,33.6333333333333,80.1,52.8
"5767","Kularan (62)",3,48,250,36182,0.226276430331,0.00171772528491,76.1109217124333,30.1424936397552,96.1,92,30,77.1,58.4
"5768","Bhedpuri (63)",3,48,250,36183,0.0711160986708,0.000248720794444,76.1387925119697,30.1545113002956,99.5,100,35.1333333333333,86.4,63.7
"5769","Dodra (64)",3,48,250,36184,0.0823570547742,0.000339030394386,76.150605400329,30.1412464466656,98.9,73.6,28.6666666666667,75.8,64.1
"5770","Kotli (67)",3,48,250,36185,0.0754539381266,0.000251471062299,76.1388847980319,30.1302362640117,98.2,78.5,34.1,90.8,76.7
"5771","Sehajpur Khurd (65)",3,48,250,36186,0.0825938036865,0.000335812165346,76.1677216297932,30.1312563762162,98.9,63.1,32.2333333333333,84.2,59.2
"5772","Fatehgarh Urf Retgarh(76)",3,48,250,36187,0.105475812335,0.000390795732473,76.1825007149556,30.1216825931636,97.5,71.8,32.6666666666667,80.7,60.4
"5774","Badanpur (181)",3,48,250,36189,0.0930046082183,0.000323345315397,76.2473284421054,30.1369586125636,91.4,42.6,36.7333333333333,72.3,41.9
"5775","Kamashpur (180)",3,48,250,36190,0.0824251568785,0.000178199212829,76.2624510108241,30.1430106147225,89.9,95.4,27.4,74.5,54.3
"5776","Kotla Nasru (85)",3,48,250,36191,0.0114770622466,7.94003266019e-06,76.2565420855026,30.1410073094535,95.6,100,24.4333333333333,75.5,53.4
"5777","Rajla (179)",3,48,250,36192,0.119774593854,0.000597416013136,76.2546892271017,30.1591493619763,99.5,87.3,30.8333333333333,73.9,58.4
"5778","Jamalpur (12)",3,48,250,36193,0.0451879448072,0.000124850611255,76.2413210048823,30.1751576275594,96.8,99.3,28.6666666666667,85.4,64.5
"5779","Todarpur (14)",3,48,250,36194,0.0806147486837,0.000185795723771,76.2559636726692,30.1744352955759,100,96.2,38.6333333333333,89,63.4
"5780","Dullar (170)",3,48,250,36195,0.10867352876,0.000300556650405,76.2631454006708,30.1830199524646,99.6,62.8,38.2333333333333,87.4,52.7
"5781","Kakra (13)",3,48,250,36196,0.062582073106,0.000170080072552,76.2404526802,30.1850447998214,99.2,96.1,37.3,92.9,77.1
"5782","Fatehpur (11)",3,48,250,36197,0.109216982237,0.000451607418915,76.225248544928,30.1755461983971,98.2,97.1,34.5333333333333,94.9,75.6
"5784","Kutbanpur (86)",3,48,250,36199,0.0856620666121,0.000267260908474,76.1910991764893,30.1881603016843,98.1,93.8,37,84.6,77
"5785","Samana(Rural) (87)",3,48,250,36200,0.444600492427,0.00205692725972,76.172327258,30.1478906034153,97.3,65.3,29.7333333333333,74.5,43.9
"5786","Kahangarh Bhutna (89)",3,48,250,36201,0.137896456002,0.000758604360375,76.1611402216406,30.1865224933085,98.5,99.1,32.5333333333333,71.1,44.9
"5787","Bahmana (88)",3,48,250,36202,0.204438419813,0.00172657103605,76.1443386457931,30.1720729373346,98.4,80.8,31.9333333333333,86,63.3
"5788","Gajewas (93)",3,48,250,36203,0.141318662316,0.000977001070988,76.1050808231389,30.1954144945963,97.6,81,31.6333333333333,79.1,56.2
"5789","Talwandi Malik (94)",3,48,250,36204,0.162209934448,0.0011820769937,76.0704413290205,30.1797035128243,100,95.8,38.9,68.3,61.5
"5790","Fatehgarh Chhana (55)",3,48,250,36205,0.136926619639,0.000787441251013,76.0831339923312,30.2089692617067,99.4,98.3,33.2333333333333,81.3,60.9
"5791","Namada (92)",3,48,250,36206,0.0698329559425,0.000236641244856,76.1202903550956,30.2121850881489,98.8,96.3,35.8,86.3,65.8
"5792","Kadrabad (60)",3,48,250,36207,0.088658694592,0.000383464031812,76.1257892091584,30.2271457283479,98.5,65.8,28.4333333333333,88.6,59.2
"5793","Kulburchha (61)",3,48,250,36208,0.127347856062,0.000658136955647,76.1463842184037,30.2227781336254,97.6,82.8,30.5333333333333,82.4,64.9
"5794","Kheri Bhima (62)",3,48,250,36209,0.0603446681984,0.000236270460799,76.1548279462405,30.2402595864122,98.5,96.9,37.6666666666667,89.4,93.1
"5795","Achral Khurd (63)",3,48,250,36210,0.0582209536425,0.000200976304895,76.1709379772465,30.2324705774475,98.9,84.1,32.6,89.4,58.5
"5796","Achral Kalan (66)",3,48,250,36211,0.0570837886433,0.000188638716911,76.1860135020334,30.225576312782,100,100,44.9333333333333,95.6,91.3
"5797","Majri (64)",3,48,250,36212,0.129658244954,0.000653452949993,76.176216806979,30.2095936760828,98.6,65.6,29.3333333333333,79.3,60.6
"5798","Gazipur (90)",3,48,250,36213,0.0915598165862,0.000347878254655,76.1610325669154,30.2055623504652,97.7,42.5,26.3666666666667,70.3,41
"5800","Danipur (10)",3,48,250,36215,0.116714112461,0.000469784955227,76.2008868562711,30.2015094898131,99.3,82,34.8666666666667,83.3,70.6
"5801","Khanpur Gahrian (65)",3,48,250,36216,0.0729715535296,0.000264713787156,76.1992493347306,30.2186890907636,99.2,71.1,31.9333333333333,61.1,52.9
"5802","Miyal (83)",3,48,250,36217,0.121068176042,0.000602835783453,76.2176298635448,30.1998846289367,99.7,98.2,34.9333333333333,88.1,75
"5805","Asarpur (17)",3,48,250,36220,0.0924671716786,0.000316000181826,76.2599314650001,30.1953647113817,97.3,100,32.2333333333333,84.4,71.7
"5806","Saidipur (16)",3,48,250,36221,0.0391579152962,7.01591623504e-05,76.2625075585585,30.2083441115704,100,76.9,42.3,100,103.8
"5807","Nassupur (15)",3,48,250,36222,0.0455561675439,9.96554626088e-05,76.2507772863233,30.2070912500382,98.7,58.6,39.1,98.6,64
"5808","Tarkhan Majra (79)",3,48,250,36223,0.0622211282474,0.000219275164407,76.2316959098499,30.2138294041931,96.9,86,28.9333333333333,78.5,61.4
"5809","Badshahpur (Kaleki) (77)",3,48,250,36224,0.0887897682312,0.000366415069064,76.2270540998354,30.2317592628971,98.2,89.8,31.7666666666667,87.5,61.6
"5810","Dhenthal (78)",3,48,250,36225,0.0884829202746,0.000481249639379,76.2433401746516,30.2262686221574,99.2,97.4,34.3,86,65.3
"5811","Bijalpur (56)",3,48,250,36226,0.0853090555469,0.000285320496697,76.2601890775001,30.2201922222924,95.5,88.4,33.9333333333333,86,55.8
"5812","Kheri Fattan (58)",3,48,250,36227,0.0821103705275,0.000327831760623,76.2780483129995,30.2329789320108,88.4,81.9,29.1333333333333,81.9,52.2
"5813","Chohat (57)",3,48,250,36228,0.0996246601491,0.000661761663467,76.2635551586723,30.2444184016309,99.8,66.5,28.3333333333333,78.6,49.7
"5814","Chutehra (19)",3,48,250,36229,0.0914585932909,0.000417122827089,76.282421728748,30.1965267621836,98.6,87.4,33.3333333333333,89.9,72.5
"5815","Dhanauri (177)",3,48,250,36230,0.133021278103,0.000512452152659,76.2794476411987,30.1581962858301,99.7,79.6,36.2,90.8,66.2
"5816","Kamalpur (184)",3,48,250,36231,0.0958187760515,0.000325840388584,76.2859650035002,30.1298812699225,100,84.3,40.1333333333333,97.4,88.1
"5819","Shergarh (137)",3,48,251,36234,0.133183313751,0.000787634838491,76.1427476679354,29.833068275329,88.3,62.8,35.4,74.7,45.4
"5820","Galoli (207)",3,48,251,36235,0.136938979653,0.000962525078774,76.1739413375512,29.834782473576,97.4,95.6,31.0333333333333,70.9,57.9
"5821","Arno (205)",3,48,251,36236,0.138582309275,0.000651697624714,76.2060146815001,29.8585106562169,97.6,94,30.9666666666667,76.7,40.8
"5822","Gurditpur (203)",3,48,251,36237,0.161397137406,0.000516584995154,76.2175724245001,29.8478416466577,95.6,99.2,39.2333333333333,91.1,92.5
"5823","Beharjach (204)",3,48,251,36238,0.109727710584,0.000547794203775,76.2339089856639,29.8698531666836,83.8,62.7,33.1666666666667,79.2,44.3
"5824","Sagra (202)",3,48,251,36239,0.131589663579,0.000845682972395,76.1821976072268,29.8765693198167,99.1,55.9,36.0666666666667,76.6,68.9
"5825","Gulzarpur Alias Tharwa (206)",3,48,251,36240,0.0921464804737,0.000487011844029,76.1820333255175,29.8558982146383,94.5,62.1,33.2333333333333,79.9,63.3
"5826","Taipur (201)",3,48,251,36241,0.104250023125,0.000552751458484,76.1587299452582,29.8713608808608,92.5,74,34.4333333333333,86.5,66.8
"5828","Rahimpura Alias Kangthala (209)",3,48,251,36243,0.102604690655,0.00037774389761,76.1300266820543,29.8473308834688,99.6,57.6,34.6333333333333,84.7,66.1
"5830","Jogewala (166)",3,48,251,36245,0.0923066855945,0.000417725067343,76.1053188369427,29.8636155219931,99.3,73.1,32.7333333333333,82.5,40.7
"5831","Gulahar (165)",3,48,251,36246,0.179799549934,0.00123452478348,76.0744930274757,29.8605982704383,84.8,67.6,29.4666666666667,68.2,30.8
"5832","Gobindpura Alias Paind (168)",3,48,251,36247,0.128130540204,0.000710990036917,76.09179885704,29.8931945754248,97.7,25.4,28.6,70,49.1
"5833","Nurpura (169)",3,48,251,36248,0.0995762653318,0.000303210938412,76.0766158507502,29.8813618080831,100,89.8,39.9333333333333,93.6,86.7
"5834","Gafurpura Alias Maulviwala (170)",3,48,251,36249,0.123513233656,0.000750978411214,76.0653107870712,29.8977198784751,96.7,67.4,32.1333333333333,89,69.6
"5836","Khanewal (162)",3,48,251,36251,0.11313010224,0.000384336655767,76.0154664660545,29.8862305275908,96.3,41.8,22.1,64.3,37.1
"5837","Sailwala (163)",3,48,251,36252,0.0855144266879,0.000332461394417,76.0326050405375,29.8978230020426,93,100,30,76.9,54.8
"5840","Hamjheri (171)",3,48,251,36257,0.131351447069,0.000682132350696,76.0544342619807,29.9174285297427,94.5,87.9,32.8333333333333,86.4,42.6
"5841","Shutrana (200)",3,48,251,36258,0.277173618795,0.0027351301516,76.1247916612815,29.9079627260235,92.9,67.6,30.2666666666667,61.2,36.6
"5842","Rasauli (199)",3,48,251,36259,0.108611206948,0.000546705834743,76.1613154743761,29.9048507513078,84.2,42.1,25.6666666666667,65.1,39.2
"5844","Shadipur Alias Momian (197)",3,48,251,36261,0.165713658851,0.00097963806471,76.1615985225002,29.9372598492361,93,50.6,30.7,83.7,52.7
"5845","Jaikhar (196)",3,48,251,36262,0.0976411654477,0.000377308806285,76.1399055411614,29.9415614193679,96.9,92.7,42.7,95.3,66.2
"5846","Dotal (173)",3,48,251,36263,0.139538466761,0.00102231957665,76.0954605581661,29.9335103769386,96.3,62.3,27.1,79.9,44.6
"5848","Kahangarh Gharachon (175)",3,48,251,36265,0.12280184071,0.000404444339896,76.082857454,29.9546685613211,92.9,78.4,41.7333333333333,76.3,65.3
"5850","Chunagra (158)",3,48,251,36267,0.11311264727,0.0007079216865,76.0243819450665,29.9430598821888,91.1,50,29.8666666666667,76.4,30.2
"5852","Dugal Kalan (141)",3,48,251,36269,0.0228666975645,2.05397749178e-05,76.0233383012954,29.9848507206089,97.5,78.4,28.4333333333333,71.6,52.6
"5853","Patran (176)",3,48,251,36271,0.107523410254,0.000420598031719,76.0534130122771,29.9561562372653,97.4,39.8,32.4666666666667,85.7,43.7
"5854","Nial (177)",3,48,251,36272,0.113990686424,0.000650898915088,76.0687088148449,29.9690618107269,99.4,88.6,33.5333333333333,87.1,65.1
"5855","Burar (179)",3,48,251,36273,0.0800843829217,0.000214187297296,76.0714182521533,29.9877834838256,99.6,44.7,35.4,96.7,56.2
"5856","Lalwa (178)",3,48,251,36274,0.0688504019092,0.000228615893755,76.0862275185871,29.9776580629806,96.7,100,33.6,92.5,83.5
"5857","Tanbuwala (180)",3,48,251,36275,0.10035537361,0.000293555141243,76.0970329602997,29.975244700392,80,49.5,30,80.5,47.6
"5858","Bishanpur Alias Banwala (174)",3,48,251,36276,0.091812092596,0.000359795502213,76.0977860491132,29.9566764089255,91.3,53.1,41.7333333333333,73.9,42.2
"5859","Daroli (195)",3,48,251,36277,0.126813874018,0.000950797877355,76.1235830943754,29.9635800279619,98.5,97.5,33.6,84.1,72
"5860","Bakraha (194)",3,48,251,36278,0.0872991636365,0.000419054810638,76.147611767411,29.9665823320192,84.8,65.9,32.8666666666667,90.8,64
"5861","Bhagwanpur Alias Sadharanpur (192)",3,48,251,36279,0.148566810713,0.000757685878915,76.1756765705002,29.9582026138103,98.6,87.8,34.5,75.4,54.3
"5862","Jalalpur (193)",3,48,251,36281,0.0852065354703,0.000313960236083,76.1746197185888,29.9761822434209,89.3,53.5,27.9666666666667,77.6,51.9
"5863","Kalbano (185)",3,48,251,36282,0.202098629911,0.00157430043579,76.1417248379769,29.9990394748716,95.9,71.6,33.1333333333333,77.2,58
"5864","Atalan (181)",3,48,251,36283,0.132530103013,0.000734678543888,76.1070772810682,29.9897029275026,99,69.8,35.2666666666667,86,61.7
"5865","Daftriwala (182)",3,48,251,36284,0.101524547548,0.00055189815213,76.0695193638886,30.0045096355952,98.4,51.2,35.5333333333333,85.1,46.3
"5866","Dhur (138)",3,48,251,36285,0.140319482684,0.000763401460158,76.0507243094123,30.0226358934241,94.6,83.5,28.3666666666667,77.1,45.7
"5867","Baras (130)",3,48,251,36286,0.220038241016,0.00107377515029,76.0649492877635,30.0447521076801,98.9,88.2,35.3666666666667,82.2,56.9
"5869","Dehdana (184)",3,48,251,36288,0.122438576405,0.00079935616654,76.1181449798737,30.0428517222511,95.6,93.8,32.4333333333333,84.7,49.3
"5870","Nanhera (80)",3,48,251,36289,0.150387230864,0.000701057034619,76.1651879091809,30.0338038963873,97.8,57.5,41.6,74.5,66.4
"5871","Buta Singhwala Urf Harigarh (93)",3,48,251,36290,0.0755095773582,0.000307878569819,76.1511857020558,30.0262063375886,98.7,34,33.4333333333333,62.7,57
"5872","Ugoke (186)",3,48,251,36291,0.0847307304229,0.00036952031301,76.1637734161973,30.009761371519,95.3,65,33.3333333333333,77.7,63.3
"5873","Ganeshpura Alias Seona (187)",3,48,251,36292,0.125608405581,0.000483605536741,76.1956214135002,29.9762076978857,91.6,68.5,30.5333333333333,73.7,51
"5874","Rampur Parta (189)",3,48,251,36293,0.103519058462,0.000399595970916,76.1995371429676,29.9976637822311,99.1,100,38.6666666666667,82,78.3
"5875","Dawarkapur (190)",3,48,251,36294,0.0909620273005,0.000402356004459,76.2132982073031,30.0140163543584,90.6,76,37.8333333333333,90.6,84.4
"5876","Badshahpur (188)",3,48,251,36295,0.15066640121,0.000629131663643,76.1842673305002,30.0011876130544,98,56.3,39.0666666666667,75,37.7
"5877","Harchandpura (81)",3,48,251,36296,0.122982122543,0.000548755363264,76.193895034362,30.0285301655054,85.4,84,34.9333333333333,86.4,80.6
"5879","Nagri (79)",3,48,251,36299,0.0853034275765,0.00039941906679,76.1457510164317,30.0475193226553,96.2,26.5,30.3,87,59.6
"5880","Kheri Nagahiya (128)",3,48,251,36300,0.111195131162,0.000436487167511,76.0938450777894,30.0685176125723,99.1,53.1,28.2666666666667,78.6,51.6
"5881","Ghagga (NP)",3,48,251,800239,0.186394106213,0.00169347247993,76.1004385131226,30.0187533665355,98.85,38.7416666666667,34.8083333333333,84.15,61.0666666666667
"5882","Banera kalan (49)",3,48,252,36301,0.100078004043,0.000458554682252,76.2138521022417,30.299222787561,97.9,97.1,32.2,85.7,82.3
"5883","Banera Khurd (48)",3,48,252,36302,0.103426926771,0.000333194259405,76.2188576290001,30.3154443209824,97.9,88.2,41.7333333333333,91.6,69.8
"5884","Dewangarh (192)",3,48,252,36303,0.0591960135008,0.000179845411939,76.1925547337228,30.3043116488533,95.4,100,29.3333333333333,79.7,61.1
"5885","Narmana (191)",3,48,252,36304,0.113254663986,0.000447401266995,76.1958004088307,30.3168237321885,97.6,88.5,30,78.5,62.5
"5886","Suraajpur (182)",3,48,252,36305,0.0740397629599,0.00027504058933,76.2299485686153,30.323366753786,92.1,49.7,27.3666666666667,74.2,64.9
"5887","Kalhe majra (183)",3,48,252,36306,0.0666043495677,0.000255199032928,76.2085304303404,30.3326965821677,100,79,40.1333333333333,85.9,89.8
"5889","Ageti (190)",3,48,252,36308,0.0914151451056,0.000348516650197,76.1765001618067,30.3276380457282,95.7,64.6,30.4333333333333,70.6,70.1
"5890","Dharoki (193)",3,48,252,36309,0.108803899866,0.00027875124101,76.1571011187501,30.3205373566386,98.2,91,35.7333333333333,94.1,68.4
"5892","Ramgarh (195)",3,48,252,36311,0.108399905794,0.000434536515514,76.1269612516401,30.3306432202044,96.8,76.8,31.5666666666667,95,64.4
"5893","Ghanurki (196)",3,48,252,36312,0.0925962659502,0.000483100461656,76.0977496144312,30.3255560039702,97.9,97.5,31.9,87.7,77.6
"5894","Gunike (197)",3,48,252,36313,0.0992756145804,0.000475773450085,76.0750238824558,30.3246875733757,98.2,73.9,32.1333333333333,85.1,77.9
"5895","Lohar Majra (199)",3,48,252,36314,0.101275652539,0.000249814340225,76.0856213000001,30.3377791948146,98.9,95.7,36.9666666666667,97.9,81.5
"5897","Bauran Khurd (201)",3,48,252,36316,0.0848425097518,0.000296485694556,76.0945977082437,30.3558582036296,98.2,90,28,78.7,59.8
"5898","Bir Bauran (203)",3,48,252,36317,0.122035707985,0.000430814035953,76.1252995602364,30.3605801676747,100,100,41.6333333333333,100,100
"5899","Nabha (Rural) (204)",3,48,252,36318,0.0693548060669,6.16243323918e-05,76.1768056620001,30.3685815498221,98.3,60.2,33.5666666666667,81.7,43
"5900","Thuhi (189)",3,48,252,36319,0.102200404237,0.000693914880021,76.1540429465074,30.3394563322132,98.1,83.7,32.4,88.8,89.4
"5901","Mehas (185)",3,48,252,36320,0.135286197389,0.000731671587878,76.1814472079132,30.3511207121814,96.9,94.9,32.7333333333333,88,67.6
"5902","Rohti Basta Singh (186)",3,48,252,36321,0.0719010561373,0.000208832896358,76.1938074916632,30.3611282649124,99.4,92.1,31.8666666666667,85.5,79.4
"5904","Sangatpura (95)",3,48,252,36323,0.0697843258791,0.000270722057768,76.2187161935337,30.3447400718944,98.8,92.3,30,89.5,76.5
"5905","Sauja (46)",3,48,252,36324,0.101670120453,0.000586561255022,76.239496157909,30.3374341673305,96.8,92.7,33.9,79.2,72.8
"5906","Ramgarh Chhanna (97)",3,48,252,36325,0.0771417903046,0.000180959461413,76.2345292785002,30.3505498673327,100,99.2,34.9,83,64.4
"5907","Lalauda (98)",3,48,252,36326,0.0767810751477,0.000265312866551,76.2352864681362,30.3605699034858,99.5,85.4,31.1333333333333,86.8,78.3
"5908","Ghamrouda (175)",3,48,252,36327,0.0746789949177,0.000297263727292,76.2222316084519,30.3736985773043,98.9,97.8,34.0333333333333,85.9,68.6
"5909","Rohti Mouran (176)",3,48,252,36328,0.0835309106958,0.000358948811795,76.2013814687314,30.3698510717749,99.6,95.7,33.6333333333333,91.9,76.8
"5910","Rohta (187)",3,48,252,36329,0.101506389367,0.000402719549992,76.1827936955382,30.3839064623748,96.5,79.1,36.5,89.5,70.6
"5911","Rohti Khas (174)",3,48,252,36330,0.131030085475,0.000427604799988,76.203179056763,30.3876130490649,99.6,81.5,34.4,90.5,87.6
"5912","Hiana kalan (164)",3,48,252,36331,0.161773699813,0.000759996476142,76.2069340727149,30.4074857793217,98.2,83.4,28.5333333333333,71.8,71.3
"5913","Hiana Khurd (163)",3,48,252,36332,0.0675497473349,0.000268702519695,76.2267018153812,30.4058408504307,98.5,89.7,34.7333333333333,73.8,70.6
"5914","Mandaur (2)",3,48,252,36333,0.156387612039,0.00110787178773,76.2487126534609,30.3931511032363,98.2,69.5,33.8333333333333,87.1,77
"5915","Ajnauda kalan (155)",3,48,252,36335,0.0985415305294,0.000451407016035,76.2534203520168,30.4250961370468,99.3,49.9,30.2,73.9,70.9
"5916","Kishangarh (157)",3,48,252,36336,0.0761568173982,0.000152347747753,76.2723127475001,30.4249318900269,96.7,95.8,31.9,82.9,83.4
"5917","Simbhron (355)",3,48,252,36337,0.0905330862674,0.000387157656136,76.2883315295642,30.4219804774266,99.2,95,33.3,88.1,67.9
"5918","Allowal (349)",3,48,252,36338,0.139031912952,0.000584647766748,76.2903399425556,30.4387509307803,98.2,54.8,34.0333333333333,93.4,79.1
"5919","Dhanauri (350)",3,48,252,36339,0.0693660413703,0.000216540353971,76.3091782174155,30.437880809236,98.7,64.1,34.6666666666667,84.9,74.5
"5920","Dhanaura (348)",3,48,252,36340,0.0698192834408,0.00019065553125,76.3127828290586,30.4462882060138,100,74,37.6666666666667,83.1,93.5
"5921","Dandrala Kharaur (148)",3,48,252,36341,0.109869030121,0.000741568026323,76.3188345340352,30.4604668815646,99.1,58.9,32.3333333333333,72.7,67.4
"5922","Kansuha Khurd (153)",3,48,252,36342,0.0532575054124,0.000143729665606,76.2702258694445,30.4439620130786,98.9,61.5,32.5666666666667,92.3,72.5
"5923","Matourda (150)",3,48,252,36343,0.115781268925,0.000450973149389,76.2577116290001,30.4707088025726,97.6,70.4,29.0666666666667,74.2,70.1
"5925","Ajnauda Khurd (154)",3,48,252,36345,0.0886117544374,0.000234334197745,76.266428497,30.4127515761277,100,92.9,31.2333333333333,80.3,38.5
"5926","Kansuha Kalan (152)",3,48,252,36346,0.08687865189,0.000190869790924,76.2651335170001,30.436462500992,99.5,73.1,28.7666666666667,82.7,86.3
